review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster
169,Hilary Harrison-White,36,Realme,Realme Narzo 70,479.55,GBP,0.78,4.0,Positive,UK,English,11/6/2022,False,3,3,4,2,4,1,AliExpress,0
170,Frederick Khurana,27,Xiaomi,Mi 13 Pro,368.67,INR,83.0,3.0,Positive,India,Hindi,7/14/2024,True,3,1,3,5,4,1,Flipkart,0
171,Peter Vaughn DDS,41,Motorola,Moto G Power,778.1,USD,1.0,3.0,Positive,USA,English,11/22/2024,True,3,3,3,3,3,2,BestBuy,0
172,Alan Phillips,18,Samsung,Galaxy S24,693.31,AED,3.67,3.0,Neutral,UAE,English,7/11/2024,True,3,3,1,3,3,2,AliExpress,0
173,Elizabeth Perkins,18,Apple,iPhone 14,752.56,AUD,1.53,4.0,Positive,Australia,English,10/26/2024,True,3,5,4,4,2,5,Flipkart,1
174,Hailey Barajas,45,Apple,iPhone 13,637.585,CAD,1.38,2.0,Neutral,Canada,English,2/22/2025,True,1,1,1,1,2,3,AliExpress,2
175,Miss Diana Price,50,Apple,iPhone SE,817.84,GBP,0.78,3.0,Positive,UK,English,2/10/2024,True,1,3,5,3,2,4,Amazon,0
176,Megan O'Neill-Lucas,34,Realme,Realme 12 Pro,249.61,GBP,0.78,4.0,Positive,UK,English,4/25/2023,True,4,4,4,3,2,4,Flipkart,1
177,Rehaan Kalita,30,Google,Pixel 7a,975.56,INR,83.0,2.0,Negative,India,Hindi,11/12/2024,True,1,2,3,1,2,1,eBay,2
178,Kevin Wolf,26,Google,Pixel 8,839.05,USD,1.0,1.0,Neutral,USA,English,5/6/2025,True,1,1,1,1,1,1,AliExpress,2
179,Brian Lee,27,Google,Pixel 8,757.22,AED,3.67,5.0,Positive,UAE,English,10/10/2023,False,4,4,5,4,4,8,Amazon,1
180,Eric Erickson,22,Realme,Realme Narzo 70,637.585,AED,3.67,4.0,Positive,UAE,English,5/6/2023,False,3,2,4,4,3,3,eBay,0
181,William Tran,39,Xiaomi,Poco X6,490.04,USD,1.0,3.0,Positive,USA,English,10/9/2025,True,3,2,4,2,2,4,Amazon,0
182,Frances Taylor,18,OnePlus,OnePlus 11R,484.6,GBP,0.78,1.0,Positive,UK,English,11/22/2024,True,1,1,1,2,1,6,AliExpress,2
183,Adam Mitchell,18,Google,Pixel 6,522.54,AUD,1.53,5.0,Positive,Australia,English,11/3/2024,True,4,3,3,4,5,6,AliExpress,1
184,Cody Williams,24,Xiaomi,Redmi Note 13,385.47,USD,1.0,2.0,Negative,USA,English,11/2/2024,True,3,3,2,2,1,1,Flipkart,2
185,Austin Vasquez,18,Xiaomi,Mi 13 Pro,590.32,AED,3.67,3.0,Neutral,UAE,English,4/5/2025,True,4,2,2,3,4,5,BestBuy,0
186,Cord Fischer,36,Xiaomi,Mi 13 Pro,660.5,EUR,0.93,5.0,Neutral,Germany,German,3/14/2025,True,5,5,4,4,3,5,eBay,1
187,Angela Wright,26,Apple,iPhone 14,1457.67,USD,1.0,3.0,Positive,USA,English,3/6/2025,True,3,3,2,2,1,6,BestBuy,0
188,Upkaar Virk,32,Motorola,Edge 50,717.58,INR,83.0,4.0,Positive,India,Hindi,6/3/2024,True,5,3,3,2,2,8,eBay,0
189,Melina da Rosa,34,OnePlus,OnePlus 11R,788.11,BRL,5.7,3.0,Positive,Brazil,Portuguese,4/23/2025,True,1,1,1,4,2,3,BestBuy,2
190,Miss Ruth Houghton,28,Apple,iPhone 13,1248.36,GBP,0.78,5.0,Positive,UK,English,5/26/2025,False,4,5,5,5,5,3,BestBuy,1
191,Annette Farmer,29,Motorola,Razr 40,366.71,AUD,1.53,4.0,Positive,Australia,English,6/19/2025,True,4,3,3,3,4,4,eBay,1
192,Aishani Bumb,39,Motorola,Razr 40,489.82,INR,83.0,5.0,Positive,India,Hindi,6/22/2023,True,3,5,5,4,5,4,BestBuy,1
193,Juan Moore,18,Realme,Realme Narzo 70,186.35,AUD,1.53,2.0,Negative,Australia,English,7/17/2024,True,2,3,1,1,3,1,Flipkart,2
194,Olivia da Rocha,35,Google,Pixel 6,592.9,BRL,5.7,2.0,Negative,Brazil,Portuguese,12/11/2022,True,2,2,1,3,3,1,Amazon,2
195,João Pedro Santos,29,Apple,iPhone 13,1166.34,BRL,5.7,4.0,Positive,Brazil,Portuguese,1/4/2024,True,5,3,4,2,3,5,eBay,1
196,Jordan Mcdaniel,47,OnePlus,OnePlus 11R,820.24,AUD,1.53,4.0,Positive,Australia,English,12/6/2023,False,5,2,4,3,4,3,Flipkart,1
197,Lori Guerrero,21,Samsung,Galaxy S24,648.38,USD,1.0,3.0,Positive,USA,English,8/25/2023,True,2,2,3,4,2,11,eBay,0
198,Bruna Nogueira,40,Google,Pixel 7a,722.67,BRL,5.7,2.0,Negative,Brazil,Portuguese,10/6/2023,True,4,1,1,2,2,3,Amazon,2
199,Susan Serrano,22,OnePlus,OnePlus Nord 3,808.55,USD,1.0,5.0,Positive,USA,English,2/9/2023,True,4,5,4,4,5,3,BestBuy,1
200,Enzo Vieira,18,Apple,iPhone 13,1311.55,BRL,5.7,2.0,Positive,Brazil,Portuguese,2/11/2024,True,2,1,1,2,2,4,BestBuy,2
201,Imke Ebert,35,Samsung,Galaxy A55,649.96,EUR,0.93,2.0,Positive,Germany,German,10/19/2024,True,3,1,1,3,1,6,eBay,2
202,Derek Harrison-Hewitt,39,Realme,Realme Narzo 70,637.585,GBP,0.78,1.0,Negative,UK,English,12/7/2024,True,1,1,1,3,1,1,Flipkart,2
203,Jessica George,27,Google,Pixel 6,607.55,AUD,1.53,2.0,Neutral,Australia,English,8/23/2024,False,2,2,1,2,1,0,Amazon,2
204,Lindsey Johnson,18,Xiaomi,Redmi Note 13,311.18,AED,3.67,3.0,Positive,UAE,English,10/12/2023,True,3,2,2,2,2,8,eBay,0
205,Alícia Teixeira,39,Xiaomi,Poco X6,450.06,BRL,5.7,4.0,Positive,Brazil,Portuguese,8/31/2025,True,2,4,3,4,3,5,BestBuy,0
206,Laura Hines,56,Samsung,Galaxy Z Flip,819.27,AUD,1.53,4.0,Positive,Australia,English,7/21/2023,False,2,5,4,4,5,7,Flipkart,1
207,Stella Rezende,29,Xiaomi,Poco X6,627.49,BRL,5.7,1.0,Negative,Brazil,Portuguese,9/7/2024,True,2,1,1,1,1,1,BestBuy,2
208,Catherine Richards,42,Realme,Realme Narzo 70,452.29,CAD,1.38,2.0,Positive,Canada,English,7/4/2025,True,1,1,2,1,1,3,Amazon,2
209,Tracy Harrison,18,Google,Pixel 6,933.64,CAD,1.38,3.0,Neutral,Canada,English,7/17/2024,True,2,2,3,3,2,5,Flipkart,0
210,Miss Hollie Webb,44,Samsung,Galaxy S24,540.32,GBP,0.78,3.0,Neutral,UK,English,6/28/2023,True,3,2,2,3,3,6,Flipkart,0
211,Michael Roberts,39,Motorola,Razr 40,293.89,USD,1.0,3.0,Positive,USA,English,7/5/2024,True,2,1,2,2,3,3,AliExpress,0
212,Krista Gibson,41,Motorola,Razr 40,429.68,AED,3.67,1.0,Negative,UAE,English,2/22/2024,False,1,1,1,1,1,2,BestBuy,2
213,Brian Barton,18,Samsung,Galaxy Z Flip,590.93,USD,1.0,3.0,Neutral,USA,English,12/29/2024,True,3,1,3,3,2,0,BestBuy,0
214,April Booth,25,Google,Pixel 8,919.37,AUD,1.53,4.0,Positive,Australia,English,10/8/2024,True,3,3,4,3,4,10,eBay,1
215,Cody Cox,36,Apple,iPhone 14,753.8,AUD,1.53,5.0,Positive,Australia,English,12/4/2024,True,3,4,4,4,5,3,Amazon,1
216,Melina Teixeira,33,Google,Pixel 6,958.61,BRL,5.7,4.0,Neutral,Brazil,Portuguese,1/10/2023,True,5,5,5,4,5,5,Amazon,1
217,Joshua Pennington,18,Xiaomi,Poco X6,314.44,CAD,1.38,3.0,Neutral,Canada,English,9/1/2024,True,3,3,2,3,4,3,Flipkart,0
218,Kari Johnson,40,Apple,iPhone 15 Pro,1100.29,USD,1.0,2.0,Neutral,USA,English,6/26/2025,True,3,1,1,3,3,1,Flipkart,2
219,Cynthia Moore,33,Apple,iPhone 13,1064.14,AED,3.67,2.0,Neutral,UAE,English,2/23/2025,True,3,2,2,2,2,2,Flipkart,2
220,Karl-Dieter Ladeck,31,OnePlus,OnePlus Nord 3,722.19,EUR,0.93,4.0,Positive,Germany,German,3/15/2023,True,4,2,5,3,3,9,AliExpress,1
221,Ryan Wilson,30,Apple,iPhone SE,1342.11,USD,1.0,2.0,Negative,USA,English,4/22/2023,True,3,1,1,1,2,1,eBay,2
222,Martin Morley,23,OnePlus,OnePlus Nord 3,600.64,GBP,0.78,4.0,Positive,UK,English,1/18/2024,True,3,2,3,2,3,4,Flipkart,0
223,Júlia Leão,31,OnePlus,OnePlus Nord 3,516.7,BRL,5.7,4.0,Positive,Brazil,Portuguese,11/9/2024,True,4,3,3,3,3,5,eBay,0
224,Adrian Murphy,29,Realme,Realme Narzo 70,240.51,GBP,0.78,2.0,Neutral,UK,English,6/3/2023,True,1,1,1,2,1,0,eBay,2
225,Rayaan Trivedi,46,Google,Pixel 7a,751.16,INR,83.0,3.0,Positive,India,Hindi,5/22/2023,True,5,4,3,4,5,7,Flipkart,1
226,Desiree Tyler,27,OnePlus,OnePlus Nord 3,894.85,CAD,1.38,4.0,Positive,Canada,English,7/27/2024,True,5,3,2,3,4,5,BestBuy,1
227,Yashica Loke,38,Motorola,Edge 50,586.85,INR,83.0,2.0,Positive,India,Hindi,10/25/2022,True,1,2,1,2,1,6,Flipkart,2
228,Leanne Smart-Jackson,22,Samsung,Galaxy A55,774.55,GBP,0.78,2.0,Neutral,UK,English,8/12/2025,True,1,3,2,1,2,2,Flipkart,2
229,Dr. Ingetraud Renner MBA.,33,Xiaomi,Poco X6,637.04,EUR,0.93,4.0,Positive,Germany,German,4/10/2024,True,5,4,3,2,3,3,BestBuy,1
230,Phillip Bennett,29,Motorola,Moto G Power,324.52,CAD,1.38,4.0,Positive,Canada,English,3/4/2024,True,4,5,3,3,2,7,BestBuy,1
231,Isaque Oliveira,32,Motorola,Moto G Power,322.67,BRL,5.7,5.0,Positive,Brazil,Portuguese,6/7/2024,False,5,5,4,5,5,3,Flipkart,1
232,Nirja Bassi,32,Motorola,Moto G Power,469.42,INR,83.0,4.0,Positive,India,Hindi,2/28/2024,True,3,3,3,5,3,5,Amazon,1
233,Univ.Prof. Traude Kranz MBA.,28,Realme,Realme 12 Pro,417.63,EUR,0.93,1.0,Negative,Germany,German,8/18/2025,True,2,1,1,1,1,2,AliExpress,2
234,Marissa Hernandez,21,Samsung,Galaxy Z Flip,717.55,USD,1.0,2.0,Negative,USA,English,12/18/2022,False,2,2,3,1,1,1,Amazon,2
235,Theodoro Pastor,28,Xiaomi,Redmi Note 13,371.69,BRL,5.7,2.0,Negative,Brazil,Portuguese,3/20/2024,True,2,1,2,1,1,6,Amazon,2
236,Ria Chaudhry,36,OnePlus,OnePlus 12,386.14,INR,83.0,3.0,Positive,India,Hindi,1/16/2025,False,1,1,1,2,3,3,BestBuy,2
237,Thomas Wood,47,Motorola,Edge 50,405.26,GBP,0.78,4.0,Positive,UK,English,7/19/2024,False,3,2,4,2,2,8,eBay,0
238,Tracy Jones,18,Realme,Realme 12 Pro,455.95,AED,3.67,1.0,Negative,UAE,English,12/7/2023,False,1,1,1,1,3,0,Amazon,2
239,Dr Gail Francis,23,OnePlus,OnePlus 12,987.37,GBP,0.78,4.0,Positive,UK,English,3/15/2024,True,4,5,2,4,3,2,BestBuy,1
240,Shannon James,35,Samsung,Galaxy Note 20,1092.01,USD,1.0,4.0,Positive,USA,English,2/25/2024,True,2,4,2,5,3,6,AliExpress,1
241,Stacy Freeman,29,Xiaomi,Redmi Note 13,242.34,USD,1.0,5.0,Positive,USA,English,2/8/2025,True,4,3,5,5,4,6,AliExpress,1
242,Linus Bohnbach,34,Samsung,Galaxy A55,875.6,EUR,0.93,2.0,Positive,Germany,German,10/21/2023,True,1,2,2,1,2,5,Flipkart,2
243,Glenn Wall,26,Google,Pixel 7a,712.8,GBP,0.78,3.0,Neutral,UK,English,10/10/2023,False,3,4,1,2,2,3,Amazon,0
244,Radha Chaudhari,33,Google,Pixel 6,737.16,INR,83.0,3.0,Positive,India,Hindi,7/2/2025,True,2,2,2,1,3,11,eBay,0
245,Sachi Ganesan,35,OnePlus,OnePlus Nord 3,790.33,INR,83.0,5.0,Positive,India,Hindi,10/4/2025,True,5,4,5,5,3,7,Amazon,1
246,Allen Nguyen,29,Motorola,Razr 40,223.56,AUD,1.53,3.0,Positive,Australia,English,1/17/2023,True,3,2,4,4,3,5,BestBuy,0
247,Eleanor Patel-Lane,33,Motorola,Razr 40,562.12,GBP,0.78,2.0,Neutral,UK,English,1/24/2025,True,1,2,2,1,1,1,Flipkart,2
248,Michael White,28,Motorola,Edge 50,654.37,USD,1.0,1.0,Negative,USA,English,7/20/2023,True,1,2,2,1,1,0,Amazon,2
249,Lavanya Khosla,24,Motorola,Edge 50,700.97,INR,83.0,1.0,Negative,India,Hindi,12/3/2024,True,1,1,1,1,1,1,AliExpress,2
250,Vincent Shenoy,30,Xiaomi,Mi 13 Pro,593.69,INR,83.0,3.0,Positive,India,Hindi,7/8/2025,True,3,4,3,2,4,5,Amazon,0
251,David Smith,36,Motorola,Razr 40,455.67,AUD,1.53,1.0,Negative,Australia,English,10/13/2024,True,1,1,1,1,1,0,eBay,2
252,Megan Moore,19,Xiaomi,Poco X6,446.27,AED,3.67,3.0,Positive,UAE,English,9/7/2024,False,1,1,3,4,3,3,eBay,0
253,Victoria Evans,31,Realme,Realme Narzo 70,331.65,AUD,1.53,3.0,Positive,Australia,English,8/11/2024,False,3,3,3,4,2,5,eBay,0
254,Malcolm Murphy-Atkins,39,Apple,iPhone 15 Pro,1237.91,GBP,0.78,2.0,Negative,UK,English,6/10/2024,True,2,1,1,1,3,2,Amazon,2
255,Frau Edeltrud Kranz B.Eng.,41,OnePlus,OnePlus 11R,995.18,EUR,0.93,4.0,Positive,Germany,German,4/1/2025,True,5,4,3,2,2,8,eBay,1
256,Michael Johnson,20,Samsung,Galaxy Z Flip,637.585,AUD,1.53,5.0,Positive,Australia,English,8/9/2025,True,4,4,5,5,5,7,BestBuy,1
257,Emmy Anders-Rosemann,37,Google,Pixel 7a,961.15,EUR,0.93,3.0,Positive,Germany,German,9/21/2025,True,4,3,3,2,2,4,eBay,0
258,Mr Leon Morris,30,OnePlus,OnePlus 11R,403.04,GBP,0.78,5.0,Positive,UK,English,1/9/2024,False,4,5,2,4,4,6,eBay,1
259,Crystal Pham,40,Apple,iPhone 13,755.52,USD,1.0,3.0,Positive,USA,English,9/27/2023,True,2,3,3,2,3,7,AliExpress,0
260,Lisa Byrd,41,Apple,iPhone 13,917.56,AED,3.67,3.0,Positive,UAE,English,8/11/2025,True,4,2,3,2,4,4,Amazon,0
261,Breanna Davis,32,Google,Pixel 8,998.91,AUD,1.53,1.0,Negative,Australia,English,6/22/2025,True,2,1,1,1,1,0,Flipkart,2
262,Michael Herbert,30,Apple,iPhone 14,637.585,GBP,0.78,1.0,Negative,UK,English,9/5/2024,False,1,1,1,1,1,2,Amazon,2
263,Jacob Anderson,32,OnePlus,OnePlus Nord 3,411.73,AED,3.67,4.0,Positive,UAE,English,1/23/2024,True,5,4,3,5,3,5,eBay,1
264,Dr Angela Thorpe,40,Samsung,Galaxy S24,978.49,GBP,0.78,1.0,Neutral,UK,English,2/5/2025,True,1,1,2,1,2,1,eBay,2
265,Holly Shaw,33,Apple,iPhone SE,927.63,AUD,1.53,5.0,Positive,Australia,English,12/19/2023,False,4,4,5,4,4,1,Flipkart,1
266,Dawn Summers,36,Realme,Realme 12 Pro,425.95,AUD,1.53,4.0,Positive,Australia,English,11/8/2024,True,2,5,3,3,2,8,Flipkart,0
267,Elizabeth Harrell,27,Motorola,Edge 50,621.04,CAD,1.38,3.0,Neutral,Canada,English,4/18/2023,True,1,4,2,4,2,2,AliExpress,0
268,Ian Dale,29,OnePlus,OnePlus Nord 3,428.29,GBP,0.78,4.0,Neutral,UK,English,10/7/2023,True,4,3,3,2,4,3,eBay,0
269,Maria Laura Novais,39,Realme,Realme Narzo 70,348.3,BRL,5.7,4.0,Positive,Brazil,Portuguese,5/12/2024,True,5,2,5,3,4,6,eBay,1
270,James Baker,35,Realme,Realme 12 Pro,637.585,AED,3.67,4.0,Positive,UAE,English,5/1/2023,True,3,5,5,4,5,4,AliExpress,1
271,Jeffrey Davies,25,Realme,Realme 12 Pro,561.37,GBP,0.78,3.0,Positive,UK,English,8/31/2025,False,2,1,2,3,4,5,AliExpress,0
272,Eileen Palmer-Dawson,35,Samsung,Galaxy Note 20,1340.88,GBP,0.78,3.0,Positive,UK,English,5/21/2024,False,3,3,3,5,4,5,Flipkart,1
273,Miguel Heintze,38,OnePlus,OnePlus 11R,988.64,EUR,0.93,4.0,Positive,Germany,German,10/23/2024,True,3,2,2,5,4,4,AliExpress,0
274,Lorenzo Rörricht,18,OnePlus,OnePlus 12,883.32,EUR,0.93,1.0,Negative,Germany,German,3/14/2024,True,2,1,2,1,2,4,Flipkart,2
275,Jamie Miah,49,Google,Pixel 6,863.05,GBP,0.78,5.0,Positive,UK,English,7/5/2025,False,5,5,3,5,4,3,AliExpress,1
276,Susan Turner,32,Apple,iPhone 14,1009.37,USD,1.0,4.0,Positive,USA,English,7/17/2024,True,1,1,3,3,4,2,AliExpress,0
277,Logan Bath,40,Xiaomi,Poco X6,486.93,INR,83.0,3.0,Neutral,India,Hindi,12/18/2022,True,3,1,2,3,2,1,BestBuy,0
278,Thales Camargo,22,Xiaomi,Redmi Note 13,261.64,BRL,5.7,4.0,Positive,Brazil,Portuguese,3/21/2023,True,2,4,1,5,5,3,Amazon,1
279,Vitor Gabriel Carvalho,36,Samsung,Galaxy Z Flip,735.37,BRL,5.7,5.0,Positive,Brazil,Portuguese,6/16/2024,True,4,3,4,4,5,5,AliExpress,1
280,Michael Paul,30,Samsung,Galaxy Note 20,749.94,AUD,1.53,2.0,Neutral,Australia,English,2/7/2025,True,2,1,1,2,1,2,BestBuy,2
281,Patrick Moore,32,Google,Pixel 6,938.52,USD,1.0,5.0,Positive,USA,English,7/27/2024,True,5,5,5,4,4,6,BestBuy,1
282,Adam Lee,24,Xiaomi,Redmi Note 13,266.5,GBP,0.78,3.0,Positive,UK,English,6/4/2025,True,1,2,5,1,1,6,eBay,0
283,Lara Andrade,23,Motorola,Razr 40,645.36,BRL,5.7,5.0,Positive,Brazil,Portuguese,9/28/2025,False,3,5,5,5,5,4,AliExpress,1
284,Jeremy Sampson,18,Realme,Realme Narzo 70,431.71,CAD,1.38,5.0,Positive,Canada,English,5/7/2024,False,4,5,5,4,3,4,eBay,1
285,Michael Stephens,31,Xiaomi,Mi 13 Pro,648.29,AED,3.67,5.0,Positive,UAE,English,7/19/2025,False,5,5,5,4,5,3,AliExpress,1
286,James Lopez,18,Xiaomi,Redmi Note 13,353.21,CAD,1.38,3.0,Neutral,Canada,English,4/29/2023,True,4,2,3,1,3,1,BestBuy,0
287,Samantha Davis,41,Xiaomi,Poco X6,605.93,AED,3.67,5.0,Positive,UAE,English,9/16/2023,False,4,5,5,5,5,5,eBay,1
288,Linda Smith,25,Samsung,Galaxy Note 20,1297.39,AUD,1.53,4.0,Positive,Australia,English,3/23/2024,True,3,4,5,2,4,8,Amazon,1
289,Cameron Cunningham,27,Google,Pixel 6,969.13,CAD,1.38,2.0,Neutral,Canada,English,2/5/2023,True,3,2,1,2,1,3,eBay,2
290,Klaus-Michael Hande B.A.,35,Google,Pixel 7a,743.2,EUR,0.93,4.0,Positive,Germany,German,3/15/2024,True,3,3,4,4,4,5,Amazon,1
291,Rachel Carlson,18,Xiaomi,Mi 13 Pro,443.09,AUD,1.53,3.0,Positive,Australia,English,12/26/2023,True,3,3,3,2,3,7,Flipkart,0
292,Davi Lucca Nogueira,33,Google,Pixel 6,571.97,BRL,5.7,4.0,Positive,Brazil,Portuguese,11/15/2023,True,4,5,2,4,4,7,Flipkart,1
293,Ashley Delacruz,28,Realme,Realme Narzo 70,546.68,AED,3.67,4.0,Positive,UAE,English,5/14/2023,True,5,3,2,3,4,8,AliExpress,1
294,Richard Young,20,Samsung,Galaxy Note 20,1238.85,AUD,1.53,3.0,Neutral,Australia,English,3/7/2024,False,4,3,3,2,2,1,BestBuy,0
295,Derek Martinez,37,Google,Pixel 7a,1076.85,AED,3.67,1.0,Neutral,UAE,English,8/5/2024,True,1,1,1,1,1,2,Amazon,2
296,Nichole Alvarez,40,OnePlus,OnePlus Nord 3,573.66,USD,1.0,4.0,Positive,USA,English,5/6/2024,True,3,5,5,3,3,7,Amazon,1
297,Henner Paffrath,21,Google,Pixel 7a,751.38,EUR,0.93,5.0,Positive,Germany,German,10/1/2023,True,2,5,5,4,4,3,AliExpress,1
298,Ana Clara Siqueira,22,Xiaomi,Redmi Note 13,657.5,BRL,5.7,1.0,Negative,Brazil,Portuguese,8/10/2025,True,1,1,1,1,1,2,Amazon,2
299,Judith Maynard,25,Samsung,Galaxy S24,1021.33,AED,3.67,2.0,Neutral,UAE,English,1/24/2023,True,1,3,3,1,3,1,Flipkart,2
300,Dr. Jessica Rodriguez DDS,29,Xiaomi,Poco X6,589.02,AED,3.67,4.0,Positive,UAE,English,9/10/2024,True,4,4,2,4,3,1,AliExpress,0
301,Bobby Franklin,40,OnePlus,OnePlus 11R,612.26,AED,3.67,4.0,Positive,UAE,English,2/1/2023,True,2,3,4,2,3,5,Flipkart,0
302,Marcus Richards,19,Xiaomi,Poco X6,676.7,AUD,1.53,3.0,Positive,Australia,English,3/10/2024,True,1,2,2,2,3,2,BestBuy,0
303,Kyle Phillips,43,Google,Pixel 7a,1045.66,CAD,1.38,4.0,Positive,Canada,English,12/15/2024,True,4,3,4,3,4,8,Flipkart,1
304,Annette Miles,34,OnePlus,OnePlus Nord 3,605.66,CAD,1.38,4.0,Positive,Canada,English,8/4/2025,True,3,3,3,5,4,4,AliExpress,1
305,Heinz-Dieter Mentzel B.A.,28,Motorola,Razr 40,426.42,EUR,0.93,4.0,Positive,Germany,German,7/25/2024,True,3,2,3,4,3,4,AliExpress,0
306,Jesse Perry,32,Xiaomi,Mi 13 Pro,669.03,AUD,1.53,2.0,Negative,Australia,English,3/18/2023,True,2,1,1,1,3,1,Amazon,2
307,Hiltraud Johann,26,OnePlus,OnePlus Nord 3,879.35,EUR,0.93,4.0,Positive,Germany,German,8/20/2025,True,3,2,5,5,3,5,AliExpress,1
308,Gusti Fliegner,18,OnePlus,OnePlus 11R,924.39,EUR,0.93,5.0,Positive,Germany,German,9/22/2025,True,5,5,4,4,3,2,AliExpress,1
309,Ekalinga Chand,27,Samsung,Galaxy A55,637.585,INR,83.0,1.0,Negative,India,Hindi,3/3/2023,True,1,1,1,2,1,1,Amazon,2
310,Brent Rodgers,19,Apple,iPhone 15 Pro,832.98,AUD,1.53,2.0,Negative,Australia,English,5/12/2023,True,1,1,3,2,2,0,Flipkart,2
311,Ana Liz Pastor,21,Apple,iPhone 13,905.65,BRL,5.7,5.0,Positive,Brazil,Portuguese,3/12/2025,True,4,5,5,4,4,8,BestBuy,1
312,Jason Roy,43,OnePlus,OnePlus Nord 3,866.06,INR,83.0,1.0,Negative,India,Hindi,4/23/2024,True,1,1,1,1,1,2,Amazon,2
313,Dr Richard Morgan,34,Samsung,Galaxy Z Flip,1148.96,GBP,0.78,3.0,Positive,UK,English,5/11/2025,True,3,4,2,2,2,9,Flipkart,0
314,Indira Chawla,37,Realme,Realme Narzo 70,367.63,INR,83.0,5.0,Positive,India,Hindi,4/6/2025,True,3,5,5,5,4,7,Amazon,1
315,Brittney Olson,24,OnePlus,OnePlus Nord 3,933.31,AED,3.67,5.0,Positive,UAE,English,4/8/2023,False,3,5,5,4,5,4,Flipkart,1
316,Justin Wilson,51,Motorola,Razr 40,299.3,AED,3.67,2.0,Neutral,UAE,English,12/28/2023,False,2,1,1,1,1,4,BestBuy,2
317,Dipl.-Ing. Sigismund Rörricht B.Sc.,31,Samsung,Galaxy Z Flip,1119.25,EUR,0.93,1.0,Negative,Germany,German,5/25/2025,True,1,1,3,2,1,5,BestBuy,2
318,Sandra Adams,41,Google,Pixel 6,855.03,CAD,1.38,4.0,Positive,Canada,English,7/29/2023,False,5,3,5,1,4,4,AliExpress,1
319,Leonardo Fernandes,25,OnePlus,OnePlus 12,633.56,BRL,5.7,1.0,Neutral,Brazil,Portuguese,4/19/2024,False,1,1,1,1,1,1,eBay,2
320,Pratyush Dhar,21,OnePlus,OnePlus 12,709.33,INR,83.0,2.0,Neutral,India,Hindi,3/19/2025,True,1,2,2,1,2,2,BestBuy,2
321,Ekaraj Dhar,23,OnePlus,OnePlus Nord 3,419.0,INR,83.0,1.0,Negative,India,Hindi,7/1/2025,True,2,1,1,1,2,1,Amazon,2
322,Anna Moreno,46,Realme,Realme 12 Pro,196.77,AED,3.67,4.0,Positive,UAE,English,5/28/2024,True,5,2,2,3,3,8,AliExpress,0
323,Glen Wood,39,Realme,Realme Narzo 70,371.37,USD,1.0,3.0,Positive,USA,English,3/8/2024,True,3,2,2,2,3,6,Flipkart,0
324,Mr Richard Bryan,43,Samsung,Galaxy Z Flip,416.03,GBP,0.78,2.0,Negative,UK,English,6/7/2025,True,1,2,1,2,2,0,AliExpress,2
325,Brad Ramos,27,Xiaomi,Poco X6,490.86,CAD,1.38,3.0,Neutral,Canada,English,8/10/2024,True,3,3,2,3,2,4,Amazon,0
326,Mr. Donald Fischer,35,Google,Pixel 7a,953.87,AUD,1.53,3.0,Positive,Australia,English,4/16/2023,True,1,2,2,1,2,3,AliExpress,2
327,Dr Victoria Abbott,30,Google,Pixel 8,961.44,GBP,0.78,4.0,Positive,UK,English,9/9/2025,False,3,3,4,4,4,8,eBay,1
328,Kelsey Parker,42,Apple,iPhone 13,1450.54,AED,3.67,3.0,Positive,UAE,English,9/29/2023,False,1,3,2,2,3,7,eBay,0
329,Kyle Smith,32,Samsung,Galaxy Z Flip,1201.84,AED,3.67,4.0,Positive,UAE,English,2/2/2024,True,5,3,5,2,5,2,eBay,1
330,Davi Miguel Teixeira,18,Realme,Realme 12 Pro,379.21,BRL,5.7,4.0,Positive,Brazil,Portuguese,11/22/2023,True,2,4,3,5,5,4,AliExpress,1
331,Luan Campos,26,Apple,iPhone 14,1253.38,BRL,5.7,2.0,Neutral,Brazil,Portuguese,11/3/2022,True,1,2,2,2,2,4,eBay,2
332,Qushi Gill,22,Apple,iPhone 15 Pro,1473.36,INR,83.0,4.0,Neutral,India,Hindi,5/10/2023,True,3,1,5,3,4,2,Flipkart,0
333,Yasmin Santos,18,Motorola,Razr 40,783.11,BRL,5.7,3.0,Positive,Brazil,Portuguese,10/14/2023,True,3,4,3,3,4,3,eBay,0
334,Leonard Lee,29,Xiaomi,Redmi Note 13,669.96,GBP,0.78,3.0,Positive,UK,English,4/24/2024,True,3,4,2,3,2,2,eBay,0
335,Andrea Taylor,18,Xiaomi,Poco X6,210.92,GBP,0.78,2.0,Neutral,UK,English,12/26/2022,True,1,3,1,2,1,3,BestBuy,2
336,Allana Marques,30,Xiaomi,Poco X6,507.53,BRL,5.7,3.0,Negative,Brazil,Portuguese,2/19/2023,False,4,2,3,2,4,1,Flipkart,0
337,Dr Gerard Mahmood,31,Xiaomi,Mi 13 Pro,699.4,GBP,0.78,3.0,Positive,UK,English,7/11/2024,False,2,1,1,3,2,6,Amazon,0
338,Bimala Contractor,30,Apple,iPhone 15 Pro,1348.55,INR,83.0,1.0,Negative,India,Hindi,7/12/2024,True,1,2,1,1,1,2,AliExpress,2
